Year,Month,Alabama,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,USA
2000,1,0.700287468654235,0.461145995058187,0.736303799353419,0.397864992860128,0.51465103715669,0.286781168414816,0.410520255441307,0.388325261129975,0.51070454234183,0.556453381677652,0.309890538945883,0.442106104356165,0.371269014914287,0.486926836925529,0.660544328208215,0.610113394701485,0.418220968105919,0.318249476664297,0.19189398957053,0.398050934702605,0.360509556502699,0.75337828429482,0.422950906097997,0.542722469738419,0.376154974223331,0.467804559425694,0.47414255380647,0.201419993496327,0.530657058745155,0.285023627966294,0.475396471161026,0.394061983985395,0.385061634404284,0.585819570357975,0.5532823132601,0.428020131290784,0.264341468351498,0.535654151969623,0.421728081314314,0.520132157336696,0.444913914309834,0.485558821784421,0.51393260776343,0.469024019016584,0.389385305397561,0.702233561782129,0.37771857619318,0.611690450320499,0.42109768687298
2000,2,0.650646459723303,0.574883772203783,0.687553599700951,0.460690599275193,0.627169088174653,0.192657974434249,0.469085880064939,0.579750430870079,0.649660713245916,0.577955261452044,0.429950867092988,0.599338632057906,0.497671553117053,0.584574726233222,0.701478832174027,0.631941565970524,0.483489755009845,0.462149077365885,0.0413566877619614,0.528815636388828,0.432818502487083,0.701154955061516,0.605355411593626,0.687984557379395,0.506360361294529,0.543403679090641,0.42274655750499,0.288341301017707,0.593277442815102,0.323208293046316,0.598876044917722,0.497539901938564,0.55184227296981,0.614746730151179,0.55605841255423,0.531505803157369,0.154990634895923,0.634959981053305,0.529453686459778,0.653481297404234,0.559582222249416,0.552332782455271,0.455309968839938,0.58693037232336,0.501849428360581,0.714327812411658,0.536179151250081,0.663352950223102,0.510446371278925
2000,3,0.681342752546157,0.606297038244929,0.760300090319443,0.531115637574791,0.768426400352409,0.276298097411765,0.411199276575739,0.521900435802921,0.610390291954808,0.720718413679428,0.483833484907211,0.584314396214264,0.573674258335807,0.67402177689343,0.732621463842569,0.649689304801278,0.580551687684139,0.398233297249238,0.171013489181764,0.524882823562243,0.486511497828312,0.756615507982408,0.592695830704073,0.772814600144831,0.579509151172364,0.589648278415111,0.475816161309046,0.246784618862532,0.663966241485148,0.361350925349709,0.574990896368737,0.566716009756315,0.501555114396032,0.709457888286313,0.657538240670599,0.479438029500439,0.253766386828133,0.61549767331375,0.697843274650697,0.636689418224321,0.604132424923134,0.64588656650273,0.542595814534948,0.539221828953703,0.563251791149951,0.711467577254577,0.518243015245612,0.755212460345203,0.532761753199512
2000,4,0.704568655921151,0.518069337671889,0.766831800703138,0.52698922261567,0.670070755095713,0.490197209659556,0.602635816574941,0.573424353881728,0.692998014642861,0.678904355499948,0.51584159251892,0.58911366260193,0.517559241749142,0.644593924090152,0.738062400915954,0.699641188719039,0.573669554017006,0.573414900576175,0.428366376450875,0.508791505297862,0.611803554565115,0.777187866234994,0.622453410823462,0.783692866935806,0.503076052149138,0.582594540644209,0.543416764245288,0.474332528166209,0.643840837136942,0.490450570328007,0.697924202144251,0.637357159804463,0.593308385977555,0.668747983476675,0.630334797208236,0.657212055459951,0.480150034323216,0.693044395895596,0.590259519102352,0.710697075050909,0.624270593110699,0.617326716064847,0.578515126043954,0.687038585048884,0.521874691981041,0.827672441536218,0.538920353952516,0.734464577209393,0.589258251594549
2000,5,0.611060948465968,0.517664328320325,0.661263121812562,0.465784522550234,0.527960921521342,0.185946460191829,0.336176874341199,0.510906488601768,0.57027844676463,0.563396663240521,0.467900327354421,0.634447638176625,0.439140709041352,0.52687076458245,0.730610482293602,0.615565704649316,0.408421974492219,0.329803815683368,0.134662122025265,0.47713319354242,0.489859629430108,0.669165714317503,0.521268936782605,0.65311803189498,0.422616640263568,0.512060665639801,0.38828423290601,0.172381714808823,0.558845997156699,0.28253246406835,0.549640207503323,0.577732810777744,0.486404150469821,0.615423001874808,0.566206073769431,0.466121981485852,0.196602209093541,0.569245620077671,0.497413029831109,0.655336983764558,0.578145859146107,0.470633141920585,0.42787022674681,0.496456767165616,0.493088851896885,0.686627681346069,0.459996528263254,0.569544762567705,0.480076280043171
2000,6,0.638654638885942,0.65307675935235,0.731878640278626,0.527174200093475,0.618223170976818,0.440037243839158,0.541526157851725,0.584789084691002,0.667718893028325,0.669687969386027,0.533844099788999,0.562865062315006,0.558876968803112,0.590921287048715,0.680970221590465,0.684237479938064,0.619762109817905,0.52797413212558,0.361580637193546,0.536036752054752,0.532255964476808,0.735118159230877,0.630391836372854,0.747009627494679,0.500984434166776,0.603015729348978,0.562833859295596,0.409057922978679,0.65787518281171,0.440181464193029,0.63752217516464,0.568948022613608,0.535501456277259,0.654241801596447,0.629576977320196,0.589098754397074,0.426073428805034,0.647061625075362,0.589540622034331,0.705244680632488,0.640721694763767,0.611410969145161,0.597389050343182,0.592592029016626,0.517078124156392,0.701279536775536,0.543493343074519,0.673864286372829,0.569159913352722
2000,7,0.679173942052281,0.640896069500438,0.696544302596901,0.501843928692654,0.573261315836609,0.473033053887434,0.506692315869851,0.639861729903171,0.695191807674289,0.664687498719864,0.536900139042087,0.653813992648805,0.583491550896622,0.590612201458773,0.749623025633202,0.6206495515302,0.574610319657935,0.495628097850825,0.41096520275549,0.541292468478847,0.527072823033698,0.709926991499104,0.651749102449879,0.755209297538243,0.579569720810279,0.533967434705104,0.521743138433686,0.404713454611393,0.660495265755838,0.481990516716403,0.67618760015772,0.619216779079854,0.598481074843023,0.622134628834645,0.634001931955211,0.582321429288811,0.459006788665786,0.641917799352999,0.632162420438169,0.723117775218213,0.616191033074085,0.567916524417355,0.536077366877695,0.641080311959895,0.54866304178183,0.740577764722632,0.55617287771704,0.619320171355334,0.578849822057144
2000,8,0.652543645285008,0.598946085578508,0.667757287015254,0.567580742665766,0.620828936161453,0.354368383516615,0.530052542234105,0.601953544423577,0.644152237080589,0.584925167538259,0.479308900203681,0.528737565138412,0.468452579384403,0.593436475024396,0.646632726523926,0.633545317306888,0.55143595447063,0.531864701143592,0.352721548936164,0.535289726102431,0.581477079122545,0.684966382537409,0.573388853397079,0.686962629951202,0.57776131913907,0.578942798154463,0.493513574046122,0.325388914046059,0.600985690944362,0.386468603355482,0.612333163932301,0.62919294928269,0.495811954358499,0.625133997334183,0.607141874237789,0.55095993567365,0.385830133100973,0.60137714107164,0.676310825053541,0.610843143212184,0.639668234626255,0.544346810291783,0.476484716932099,0.668403200666908,0.544962383134011,0.736223484202371,0.531095619434435,0.648149883033314,0.552712735365912
2000,9,0.62357878654874,0.497818295040553,0.663929767214645,0.47740449886881,0.560931202962987,0.286486768086321,0.280476123402926,0.536583656850238,0.602658256765684,0.639046926453067,0.424926163623129,0.519742314618102,0.460151962663101,0.542879565598929,0.678458483668402,0.615789086959989,0.552931164756824,0.26810860811059,0.265808182443754,0.460868839866711,0.480899624612479,0.700199031610873,0.571848727046086,0.693645250189996,0.498316677540336,0.536960370550934,0.538041425298767,0.192196775251025,0.552755863722476,0.334758947671172,0.538493221651318,0.61198751855668,0.507034177484291,0.574023425557142,0.568314552737085,0.439067186558543,0.301838609961491,0.600146565508866,0.657495717815894,0.648224224393328,0.518742750984497,0.518217722563507,0.574068795712011,0.441370885213844,0.514651447556439,0.626146979430688,0.470370602246474,0.651295719690918,0.484835192909176
2000,10,0.666666667,0.4375,0.714285714,0.333333333,0.421052632,0.4,0.333333333,0.319148936,0.625,0.555555556,0.304347826,0.56,0.4,0.363636364,0.375,0.625,0.461538462,0.411764706,0.052631579,0.421052632,0.416666667,0.75,0.481481482,0.333333333,0.555555556,0.4,0.666666667,0.125,0.666666667,0.28125,0.533333333,0.5,0.5,0.5,0.833333333,0.301886793,0.285714286,0.36,1,0.3,0.508196721,0.2,0.8,0.233333333,0.391304348,0.4,0.529411765,0,0.404640128515061
